date,p_infected,p_infected_low,p_infected_high,p_fatalities,p_fatalities_low,p_fatalities_high,p_hospital,p_hospital_low,p_hospital_high,p_recent,p_recent_low,p_recent_high,p_daily,p_daily_low,p_daily_high,p_active,p_active_low,p_active_high
2022/09/23,53.4327323162275,51.6122161801395,55.2532484523155,0.410600970511385,0.168454426073786,0.652747514948984,1.15030674846626,0.741056648376486,1.55955684855603,2.01109570041609,1.49875921764385,2.52343218318833,0.287299385773727,0.0919585456697864,0.482640225877668,1.15424973767051,0.762715354141237,1.54578412119979
2022/09/24,53.4327323162275,51.6122161801395,55.2532484523155,0.410600970511385,0.168454426073786,0.652747514948984,1.15030674846626,0.741056648376486,1.55955684855603,2.01109570041609,1.49875921764385,2.52343218318833,0.287299385773727,0.0919585456697864,0.482640225877668,1.15424973767051,0.762715354141237,1.54578412119979
2022/09/25,55.2615571776156,53.562006270187,56.9611080850441,0.396563119629874,0.172635866616708,0.620490372643041,0.958360872438863,0.61123492676101,1.30548681811672,0.989792762140427,0.648554783788531,1.33103074049232,0.141398966020061,0.0118717311619743,0.270926200878148,0.942822384428224,0.612498403437833,1.27314636541861
2022/09/26,55.2615571776156,53.562006270187,56.9611080850441,0.396563119629874,0.172635866616708,0.620490372643041,0.958360872438863,0.61123492676101,1.30548681811672,0.989792762140427,0.648554783788531,1.33103074049232,0.141398966020061,0.0118717311619743,0.270926200878148,0.942822384428224,0.612498403437833,1.27314636541861
2022/09/27,55.2615571776156,53.562006270187,56.9611080850441,0.396563119629874,0.172635866616708,0.620490372643041,0.958360872438863,0.61123492676101,1.30548681811672,0.989792762140427,0.648554783788531,1.33103074049232,0.141398966020061,0.0118717311619743,0.270926200878148,0.942822384428224,0.612498403437833,1.27314636541861
2022/09/28,55.2615571776156,53.562006270187,56.9611080850441,0.396563119629874,0.172635866616708,0.620490372643041,0.958360872438863,0.61123492676101,1.30548681811672,0.989792762140427,0.648554783788531,1.33103074049232,0.141398966020061,0.0118717311619743,0.270926200878148,0.942822384428224,0.612498403437833,1.27314636541861
2022/09/29,59.8086124401914,57.8897992802237,61.7274256001591,0.698995194408038,0.357692975946114,1.04029741286996,1.57273918741809,1.06304316052506,2.08243521431111,2.43221690590112,1.82932605273356,3.03510775906868,0.347459557985874,0.117166607640664,0.577752508331084,1.6347687400319,1.13848128673266,2.13105619333113
2022/09/30,59.8086124401914,57.8897992802237,61.7274256001591,0.698995194408038,0.357692975946114,1.04029741286996,1.57273918741809,1.06304316052506,2.08243521431111,2.43221690590112,1.82932605273356,3.03510775906868,0.347459557985874,0.117166607640664,0.577752508331084,1.6347687400319,1.13848128673266,2.13105619333113
2022/10/01,59.8086124401914,57.8897992802237,61.7274256001591,0.698995194408038,0.357692975946114,1.04029741286996,1.57273918741809,1.06304316052506,2.08243521431111,2.43221690590112,1.82932605273356,3.03510775906868,0.347459557985874,0.117166607640664,0.577752508331084,1.6347687400319,1.13848128673266,2.13105619333113
2022/10/02,47.9098628347485,46.1404233587918,49.6793023107053,0.618556701030928,0.333688479384993,0.903424922676862,1.71821305841924,1.24606671970507,2.19035939713342,2.18811234487263,1.66993773847303,2.70628695127224,0.312587477838947,0.114867092669015,0.51030786300888,1.17570215545395,0.793910859022834,1.55749345188507
2022/10/03,47.9098628347485,46.1404233587918,49.6793023107053,0.618556701030928,0.333688479384993,0.903424922676862,1.71821305841924,1.24606671970507,2.19035939713342,2.18811234487263,1.66993773847303,2.70628695127224,0.312587477838947,0.114867092669015,0.51030786300888,1.17570215545395,0.793910859022834,1.55749345188507
